"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","X","GeneName"
"190","AT1G02813",8.29033705070932,-2.06408147671416,0.76888616001452,0.000705821092974721,0.00184754396773466,"AT1G02813","AT1G02813"
"191","AT1G02816",723.617775797061,1.08171062384782,0.0867309490293691,3.20017533886635e-36,8.75372252989039e-35,"AT1G02816","AT1G02816"
"192","AT1G02820",54.5230266415066,5.17824644328824,0.541765028474452,3.58664624505107e-22,5.07113832378667e-21,"AT1G02820","LEA2"
"193","AT1G02830",0.220596575667334,-0.00717055126710636,0.657765886390711,0.983121243860368,NA,"AT1G02830","RPL22A"
"194","AT1G02840",2870.6154616727,-0.0840207945436505,0.102809691483298,0.40723616020163,0.504891711496076,"AT1G02840","SR34/SR1"
"195","AT1G02850",1484.50965992375,1.94781407375045,0.0826181943693591,5.4430515101207e-124,1.58879808816471e-121,"AT1G02850","BGLU11"
"196","AT1G02860",538.785310207861,0.485359585031297,0.137812574922748,0.000318717724520615,0.000884063824160732,"AT1G02860","BAH1/NLA"
"197","AT1G02870",616.181780766292,-0.34410875837332,0.0937537804626425,0.000228441265762941,0.000651883334150384,"AT1G02870","AT1G02870"
"198","AT1G02880",972.71961642457,0.0187829139705822,0.0964490095071045,0.833174741848387,0.880191841190753,"AT1G02880","TPK1"
"199","AT1G02890",3067.55118745336,0.427364790399206,0.0785279703730343,4.01362318596857e-08,1.91768720132515e-07,"AT1G02890","AT1G02890"
"200","AT1G02900",2162.89846127601,-0.0207700844192642,0.13726223429843,0.876560370146367,0.914356291499835,"AT1G02900","RALF1/RALFL1"
"201","AT1G02910",283.095854922515,0.0977333618114174,0.138410857130319,0.45998815708693,0.557585775466721,"AT1G02910","LPA1"
"202","AT1G02920",933.570475494106,1.56825348326263,0.123672511005449,1.27459862378411e-37,3.66265490544387e-36,"AT1G02920","GSTF7"
"203","AT1G02930",781.121870497927,3.00258313357039,0.199995685384521,2.02996939057251e-51,9.46068087404635e-50,"AT1G02930","GSTF6"
"204","AT1G02940",0.0552223810054556,0.0413735554400637,0.658470495892255,0.838831048588468,NA,"AT1G02940","ATGSTF5"
"205","AT1G02950",290.935084843092,-0.0618997990266225,0.167803030862101,0.70682132277749,0.778054097379837,"AT1G02950","ATGSTF4"
"206","AT1G02960",332.257652223525,-0.401487269915483,0.114359257379013,0.000354482339055483,0.000975057186560054,"AT1G02960","AT1G02960"
"207","AT1G02965",0.287429562013237,-0.0520577049816482,0.660798008759468,0.646450993428735,NA,"AT1G02965","AT1G02965"
"208","AT1G02970",119.176467325079,-1.22442068783816,0.178658095660606,1.96722890641092e-12,1.43792441712751e-11,"AT1G02970","WEE1"
"209","AT1G02980",36.1046702895224,2.01810422756177,0.365950792970112,4.77973315590238e-09,2.53486971863587e-08,"AT1G02980","CUL2"
"210","AT1G02990",653.892374268509,0.498271854624361,0.0963792600843634,1.72264081749495e-07,7.6737076094996e-07,"AT1G02990","AT1G02990"
"211","AT1G03000",478.335234833345,-0.378365937174919,0.0924013247172688,3.48566904786479e-05,0.000113000266195868,"AT1G03000","PEX6"
"212","AT1G03010",42.1181316630667,-0.665407904645849,0.262483182361176,0.00572797055559798,0.0124810233577631,"AT1G03010","AT1G03010"
"213","AT1G03020",1.12898123962732,0.362431919394226,0.728456395762783,0.192107703624137,0.272470896822317,"AT1G03020","GRXS1"
"214","AT1G03030",367.306396572488,-0.0468678944469196,0.119411669677221,0.692603571511198,0.765976251578065,"AT1G03030","AT1G03030"
"215","AT1G03040",1013.77873916981,0.0783152032430003,0.0853395036928478,0.355241709567639,0.452444717249311,"AT1G03040","AT1G03040"
"216","AT1G03050",1.84088873100922,1.10305962912872,1.78002388606332,0.0236038002272014,0.04442785544207,"AT1G03050","AT1G03050"
"217","AT1G03055",2.71075223307005,-0.120475118475132,0.604214061921617,0.649160523987109,0.729584447253203,"AT1G03055","D27"
"218","AT1G03060",2446.06091426419,0.435102808779012,0.160104144953964,0.00500066566562033,0.0110229299608626,"AT1G03060","SPI"
"219","AT1G03070",116.734065314422,1.24766649827066,0.225352773923178,7.31873703486159e-09,3.80231527825221e-08,"AT1G03070","LFG4"
"220","AT1G03080",3406.94522999947,0.517366956558406,0.109436634953832,1.586512170323e-06,6.19415452066972e-06,"AT1G03080","NET1D"
"221","AT1G03090",1109.51962569451,1.30141453250277,0.204457829675754,4.01263206078998e-11,2.60738809714602e-10,"AT1G03090","MCCA"
"222","AT1G03100",139.093529700749,-0.63383893181639,0.164355588308075,6.66222440640492e-05,0.000206474973779948,"AT1G03100","AT1G03100"
"223","AT1G03103",0.157276086705998,-0.00639668695388384,0.658211396473674,0.983403905267636,NA,"AT1G03103","AT1G03103"
"224","AT1G03106",7.07743590148283,-0.0901780021685944,0.479226133358215,0.779749808539072,0.837349683058901,"AT1G03106","AT1G03106"
"225","AT1G03110",600.40824812048,-0.278090263124051,0.0849788683199641,0.000950759090317984,0.00242683691860708,"AT1G03110","TRM82"
"226","AT1G03120",6.04102807970568,0.245653024893607,0.516675981815631,0.467581259978225,0.564568805930275,"AT1G03120","ATRAB28"
"227","AT1G03130",52.0281759781166,-0.129199861223969,0.394687373146043,0.677346070594793,0.753103305474387,"AT1G03130","PSAD2"
